169,52.5,35.5,80.5,37,41,64.5,90,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
159,50.5,37,79,33,39,61,86,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
157.4,48,32.7,80.8,37.2,38.7,63,86.4,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
168,53.5,38,88,39,39.5,67.5,93.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
169.3,54.3,39.9,88,38.1,41.1,71.3,92.8,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
160,53.5,37,83,37,38.5,67.5,89,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
158,51.5,33,82,35.5,36.5,65,85,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
161.5,50.7,36.1,83.2,34.7,39.1,63.2,88.1,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
160.5,55,37,81.5,38,39.5,68,87,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
158.5,50,34,75,36,36,60.5,84.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
161.2,52,34.4,80,33,33.5,58,86,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
165.5,53,39,75,40,36,63,83,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
158.5,52,37.5,87,38.5,37.5,69.5,88,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
167,54,41,78,44.5,35.5,65,90.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
166.3,53.1,35.8,85.8,38.4,40.2,70,92,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
157.7,53,37.5,89.5,38.5,40,71,95,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
158.5,53.5,37,81,38,34.5,65.5,84,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
162,53.5,34.5,86,40,39.5,67,92,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
170.8,55.4,37,83.7,35.7,42.4,68.8,92.7,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
173,56,38,89,40,43,74,98,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
173.8,56.7,38.9,85.9,38.7,37.7,66.9,91.6,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
158,49,38,76,31.5,35,58,88.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
162,50.5,35.5,77.5,37,38,62.5,86.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
167.5,51,30,81.5,36,40,63.5,91.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
154.4,49,33.4,78.9,36.6,38.2,60.4,82,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
155,55,37,79,36,38.5,65,90.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
168.5,56.5,36,87,38,41,65.5,90,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
157.8,50.8,33.7,80.6,35.1,39.1,59.8,86,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
153.6,47.7,31,77.5,35.1,36.5,61.3,84.6,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
163,52,36.1,84.7,38.6,39,67.4,91.1,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
172.9,53.4,32.4,87.8,37.7,39.3,72.4,94.6,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
156,50,36.5,76,35,40,61,86,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
157,50.7,35,87.9,39.7,40.3,74.9,92.4,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
173.4,52.1,35.1,86.8,37.1,39.5,69.2,94.4,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
153,46,32.5,81,36,37.5,67,90.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
169.1,52.1,38.2,86.4,41.7,45,70.5,93,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
156.4,48.3,37.1,85.3,36.2,39.9,68,89.3,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
159.4,51,34.5,82.5,33,35.5,59,81,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
167.5,53.5,39,84,37,39.5,68.5,91,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
163.5,56,37,84,37,39,64,91.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
160.2,51,35,77.5,37,36,61,86,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
158,52,40.8,83,35,38.5,66,89,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
159,48.9,33.6,82.8,36.8,42.4,63.1,88.6,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
156.5,52.5,35.5,81,40,39,63.5,85.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
170.6,53.9,36.4,84,37.3,39.5,62.6,88.9,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
153,48,31,87,40,39,69,89.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
165.5,51.3,35.8,90.6,40.5,40.1,74.6,93.6,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
156.2,52,35,81.5,33,35,65.5,90,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
164.6,56,40,88,40.3,41,68,94.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
170.2,53,38.7,81.7,36.7,39.1,64.5,88.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
162,54,38,81,35,36.5,65,89.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
158.6,49.8,33.2,84.3,36.9,41.4,65.6,88.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
168.5,54.5,39,86.5,38,41,64.5,92.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
160,50,35.5,81,37,37,64,86,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
158,48.5,34,83.5,37,39,68.5,88.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
156,53,35.5,84,31.5,37.5,67,86.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
167.5,52,37.5,87,43,39,67,94.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
160,53,36.8,78,38.5,38,63,89,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
162,51,40,84,36,38,66,86,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
166.7,56.7,34.5,87,38.7,43.1,66.4,90.4,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
161,53.5,37.5,79,36,37,62.5,86,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
168,55,39,79,36,38,63,87,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
160.4,49.9,35.8,84.7,41.2,41.6,75.2,91.4,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
154.1,48.1,32.8,83.4,36.4,38.6,66.1,90.2,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
165,55.5,36,85.5,42,39.5,68.5,93,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
165.5,53,38.5,80.5,36,38.5,63,89.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
163,51,38,73,30,36,57,83,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
166.6,55.5,34.2,83.8,38.3,40.6,66.7,93.9,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
158.5,49,37.5,85,34,40,64,88,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
163,52,36,84,36,39,65,94,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
159,51,35,83.5,35.5,37,70.5,91.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
153.6,49.3,31.3,82.1,34.7,36.8,62.7,86.7,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
153.4,48.9,33,81.3,37.4,36.4,69.1,89.2,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
159.5,53,37,84,39,39,69,87,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
162,52,32,80.5,34,36,65,90,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
167.6,57,40,81,40,38,63.2,89.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
168,56,38,88,38.5,36.5,69.5,96,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
163,53.7,33.3,87,38.4,40.4,73.6,93.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
161,52,37,85.5,38,37.5,67.5,88.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
161,51,37,82,39.5,38,66,86,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
153,50,37,82,35,37,66,88,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
159,53,35.5,85.5,43,41,67,86,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
170.8,54.3,37.4,83,36.3,42.5,68.5,92.8,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
173.1,56.4,33.1,87.8,36.6,39.8,71.7,94.1,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,2
158.5,52,38,86,36,38,68,86.5,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,1
155,51,36.5,80,43,35,61,81,1,155,80,64,86.4,32.4,38.4,37,49,160,84,68,90,33.6,39.4,38,50.5,165,88,72,93.6,34.4,40.4,39,52,170,92,76,97.2,35.2,41.4,40,53.5,0
